Date,Open,High,Low,Close,Adj Close,Volume,daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
2017-05-09,38.467499,38.720001,38.362499,38.497501,36.618469,156521600,0.006404862594728833,36.80237758892498,32.55465324987637,1.0,0.0,1.0,0.010871842608770525,0.01009960776647437,0.0,-1.0,-1.0,35.64845002,0.953922163340201,36.6023721833402,34.694527856659796,0.0,-1.0,-1.0
2017-05-10,38.407501,38.485001000000004,38.0275,38.314999,36.444874,103222800,-0.004740619397607171,36.998185578534866,32.63468588751587,1.0,0.0,1.0,0.01091401100467812,0.010065720469739197,0.0,-1.0,-1.0,35.729799979999996,1.0443892519962445,36.77418923199624,34.68541072800375,0.0,-1.0,-1.0
2017-05-11,38.112499,38.517502,38.077498999999996,38.487499,36.760059000000005,109020400,0.004502153321209734,37.19097636201905,32.71599296160445,1.0,0.0,1.0,0.010187258883890932,0.0099984419745776,0.0,-1.0,-1.0,35.800599999999996,1.1253729533737662,36.92597295337376,34.67522704662623,0.0,-1.0,-1.0
2017-05-12,38.674999,39.105,38.6675,39.025002,37.273441,130108000,0.013965651548311753,37.428389947756145,32.80362656823985,1.0,0.0,1.0,0.00997949266693448,0.010019966334228006,1.0,0.0,1.0,35.8863,1.2190574320593208,37.10535743205932,34.667242567940676,0.0,-1.0,-1.0
2017-05-15,39.002499,39.162498,38.762501,38.924999,37.177921000000005,104038800,-0.0025625367040340574,37.62212514653503,32.888643406885485,1.0,0.0,1.0,0.009814997199517323,0.009968870000465974,1.0,0.0,1.0,35.965899979999996,1.2805779926210614,37.24647797262106,34.685321987378934,0.0,-1.0,-1.0
2017-05-16,38.985001000000004,39.014998999999996,38.68,38.8675,37.123013,80194000,-0.0014771740906146524,37.783338219801244,32.97167084519969,1.0,0.0,1.0,0.00944816746916225,0.009910785430117723,1.0,0.0,1.0,36.04655,1.3006456565677378,37.34719565656774,34.745904343432265,0.0,-1.0,-1.0
2017-05-17,38.400002,38.642502,37.427502000000004,37.5625,35.876579,203070800,-0.033575609442336174,37.754750836645286,33.035415344999215,1.0,0.0,1.0,0.015866742259113,0.010715398194553616,0.0,-1.0,-1.0,36.10019998,1.228086348943561,37.32828632894356,34.872113631056436,0.0,-1.0,-1.0
2017-05-18,37.817501,38.334998999999996,37.782501,38.134997999999996,36.423378,134272800,0.015241211314475756,37.803973617749804,33.10621563348316,1.0,0.0,1.0,0.01579327473108073,0.01075356413271941,0.0,-1.0,-1.0,36.167899940000005,1.1901396250798724,37.35803956507988,34.97776031492013,0.0,-1.0,-1.0
2017-05-19,38.345001,38.494999,38.157501,38.264998999999996,36.547546000000004,107843200,0.003408968318288519,37.86365309378829,33.17782951262448,1.0,0.0,1.0,0.014750962562779352,0.010679598055188354,0.0,-1.0,-1.0,36.23979996,1.1374311126629064,37.37723107266291,35.10236884733709,0.0,-1.0,-1.0
2017-05-22,38.5,38.645,38.227501000000004,38.497501,36.769615,91865600,0.006076101034263814,37.94570434820332,33.2516683650793,1.0,0.0,1.0,0.013846055716212688,0.010614908495207206,0.0,-1.0,-1.0,36.31404998,1.1038065206311665,37.41785650063117,35.21024345936883,0.0,-1.0,-1.0
2017-05-23,38.724998,38.724998,38.327498999999996,38.450001,36.724239000000004,79675600,-0.0012338463216092777,38.01098526571005,33.32381483711737,1.0,0.0,1.0,0.012976899493761785,0.01054897393050436,0.0,-1.0,-1.0,36.38705002,1.068795204424651,37.45584522442465,35.318254815575344,0.0,-1.0,-1.0
2017-05-24,38.459998999999996,38.5425,38.1675,38.334998999999996,36.614414000000004,76712000,-0.0029909492069974952,38.0529286610982,33.393356166026635,1.0,0.0,1.0,0.012223728042619566,0.010493329520153643,0.0,-1.0,-1.0,36.458799979999995,0.9956673963654816,37.45446737636548,35.46313258363451,0.0,-1.0,-1.0
2017-05-25,38.432499,38.587502,38.2575,38.467499,36.740955,76942400,0.00345637155227263,38.10659455794317,33.46376344674547,1.0,0.0,1.0,0.011431901976799537,0.010421396787246039,0.0,-1.0,-1.0,36.52584992,0.9068154377013595,37.43266535770136,35.61903448229864,0.0,-1.0,-1.0
2017-05-26,38.5,38.560001,38.327498999999996,38.4025,36.678878999999995,87710400,-0.0016897121385508473,38.14489935073503,33.53228444267175,1.0,0.0,1.0,0.010723946894947586,0.010358707716855042,0.0,-1.0,-1.0,36.590449899999996,0.7806108788032462,37.37106077880324,35.80983902119675,0.0,-1.0,-1.0
2017-05-30,38.355,38.607498,38.3325,38.4175,36.693203000000004,80507600,0.0003905995703403775,38.180187351227495,33.60005563311057,1.0,0.0,1.0,0.010008734374297012,0.010288566384768072,1.0,0.0,1.0,36.65884987999999,0.7124672267444445,37.371317106744435,35.94638265325555,0.0,-1.0,-1.0
2017-05-31,38.4925,38.5425,38.095001,38.189999,36.475906,97804800,-0.005921806468406232,38.18145746363423,33.66372388566233,1.0,0.0,1.0,0.009643825226353625,0.010260076543516109,1.0,0.0,1.0,36.71534981999999,0.6495846201921498,37.364934440192144,36.06576519980784,0.0,-1.0,-1.0
2017-06-01,38.2925,38.3325,38.055,38.294998,36.576199,65616400,0.002749384727661175,38.19615522210984,33.72795876983667,1.0,0.0,1.0,0.009045048853645196,0.010189067075642393,1.0,0.0,1.0,36.782049799999996,0.5568381549340069,37.338887954934,36.22521164506599,0.0,-1.0,-1.0
2017-06-02,38.395,38.862499,38.2225,38.862499,37.118225,111082800,0.014819193880099002,38.282413048808856,33.799166558854246,1.0,0.0,1.0,0.009810186970568164,0.010229663951299662,1.0,0.0,1.0,36.85219978,0.41949412040395356,37.27169390040395,36.432705659596046,0.0,-1.0,-1.0
2017-06-05,38.584998999999996,38.612499,38.365002000000004,38.482498,36.755287,101326800,-0.009778089669426615,38.308313933033475,33.86411024471091,1.0,0.0,1.0,0.010072667447732634,0.01025467433813541,1.0,0.0,1.0,36.917249739999995,0.3237055037508298,37.240955243750825,36.593544236249166,0.0,-1.0,-1.0
2017-06-06,38.474998,38.952498999999996,38.445,38.612499,36.879452,106499600,0.0033781850648053613,38.34769051860602,33.929949515883514,1.0,0.0,1.0,0.0094428211165499,0.010184608042146373,1.0,0.0,1.0,36.98629972,0.3229363184749534,37.30923603847495,36.66336340152505,0.0,-1.0,-1.0
2017-06-07,38.755001,38.994999,38.619999,38.842499,37.099125,84278400,0.0059566204197245565,38.41174319779877,33.998058278904004,1.0,0.0,1.0,0.008972216753070979,0.010124311558451312,1.0,0.0,1.0,37.05874968,0.3343592853669427,37.39310896536694,36.724390394633055,0.0,-1.0,-1.0
2017-06-08,38.8125,38.884997999999996,38.599998,38.747501,37.008389,85003200,-0.0024457231755350417,38.45520685616265,34.06389930778621,1.0,0.0,1.0,0.008495539565222015,0.01006783514474367,1.0,0.0,1.0,37.11469968,0.3376492835545359,37.452348963554535,36.77705039644547,0.0,-1.0,-1.0
2017-06-09,38.797501000000004,38.797501000000004,36.505001,37.244999,35.573322,259530800,-0.038776745886141106,38.298546130887786,34.107994345408756,1.0,0.0,1.0,0.0160024158123975,0.011084084924623115,0.0,-1.0,-1.0,37.138999680000005,0.43815768100278385,37.57715736100279,36.70084199899722,0.0,0.0,0.0
2017-06-12,36.435001,36.522498999999996,35.627499,36.355,34.723278,289229200,-0.02389579873528802,38.04695517903637,34.13913843657486,1.0,0.0,1.0,0.01645809577089879,0.011401414288728118,0.0,-1.0,-1.0,37.14644972,0.6177272791411302,37.76417699914113,36.52872244085887,1.0,0.0,1.0
2017-06-13,36.790001000000004,36.862499,36.287498,36.647498999999996,35.002644000000004,136661600,0.008045633337917746,37.865796364968354,34.17390174384085,1.0,0.0,1.0,0.01617644317862837,0.011351476202838648,0.0,-1.0,-1.0,37.16109968,0.7004230383736553,37.86152271837366,36.46067664162634,0.0,0.0,0.0
2017-06-14,36.875,36.875,35.959998999999996,36.290001000000004,34.661194,126124800,-0.009755044948633218,37.66181054261263,34.2032260228652,1.0,0.0,1.0,0.015196092365641756,0.011345404427731227,0.0,-1.0,-1.0,37.16839972,0.798325155865287,37.96672487586528,36.37007456413471,1.0,0.0,1.0
2017-06-15,35.830002,36.119999,35.552502000000004,36.072497999999996,34.453453,128661600,-0.005993469110127769,37.45607492922502,34.229127500559535,1.0,0.0,1.0,0.014180293908470632,0.011296654086215616,0.0,-1.0,-1.0,37.16599966,0.9086213248873568,38.07462098488735,36.25737833511264,1.0,0.0,1.0
2017-06-16,35.945,36.125,35.549999,35.567501,33.971119,201444400,-0.013999501781107426,37.21160009791321,34.24767095563256,1.0,0.0,1.0,0.013563116584004406,0.011354153103718158,0.0,-1.0,-1.0,37.15724966,1.055212439698922,38.21246209969892,36.10203722030108,1.0,0.0,1.0
2017-06-19,35.915001000000004,36.685001,35.915001000000004,36.584998999999996,34.942951,130165600,0.028607520106627593,37.130486938750316,34.28005229554658,1.0,0.0,1.0,0.01759676009435027,0.011739786437874348,0.0,-1.0,-1.0,37.17064961999999,1.0870150883815002,38.25766470838149,36.08363453161849,0.0,0.0,0.0
2017-06-20,36.717499,36.717499,36.235001000000004,36.252499,34.625374,99600400,-0.009088424465994782,37.01683189464629,34.307376200744045,1.0,0.0,1.0,0.016603428119129113,0.011719483687699844,0.0,-1.0,-1.0,37.17899961999999,1.1230626446887304,38.30206226468872,36.05593697531126,0.0,0.0,0.0
2017-06-21,36.380001,36.517502,36.1525,36.467499,34.830727,85063200,0.005930625637697418,36.94572106087141,34.33729738659104,1.0,0.0,1.0,0.01579355336764023,0.011652516122677646,0.0,-1.0,-1.0,37.1924996,1.1367012134613868,38.329200813461384,36.05579838653861,0.0,0.0,0.0
2017-06-22,36.442501,36.674999,36.279999,36.407501,34.773426,76425200,-0.0016452458118938473,36.87604877716889,34.36597062897461,1.0,0.0,1.0,0.014735960273750692,0.011575826788747016,0.0,-1.0,-1.0,37.212499599999994,1.1489015768392343,38.36140117683923,36.06359802316076,0.0,0.0,0.0
2017-06-23,36.282501,36.790001000000004,36.2775,36.57,34.928622999999995,141757600,0.0044633384752224,36.83643093536047,34.39649487963241,1.0,0.0,1.0,0.013917803197374463,0.011502516102648252,0.0,-1.0,-1.0,37.23489958,1.139677648244638,38.37457722824463,36.09522193175536,0.0,0.0,0.0
2017-06-26,36.7925,37.07,36.345001,36.455002,34.818787,102769600,-0.0031445993984140497,36.787055174535496,34.425001412371365,1.0,0.0,1.0,0.013008379585472579,0.011433198608772333,0.0,-1.0,-1.0,37.258749599999994,1.12957660007997,38.388326200079966,36.12917299992002,0.0,0.0,0.0
2017-06-27,36.252499,36.540001000000004,35.904999,35.932499,34.319733,99047600,-0.014332820500188137,36.67643335911005,34.44587578983944,1.0,0.0,1.0,0.01296571158419933,0.01149521394732661,0.0,-1.0,-1.0,37.268249579999996,1.1331747217445622,38.401424301744555,36.135074858255436,1.0,0.0,1.0
2017-06-28,36.122501,36.5275,35.790001000000004,36.4575,34.821175,88329600,0.014610756685751403,36.64809255909757,34.47372860709694,1.0,0.0,1.0,0.013548789386871348,0.011529898175648316,0.0,-1.0,-1.0,37.2913996,1.1150809038447793,38.406480503844776,36.17631869615522,0.0,0.0,0.0
2017-06-29,36.177502000000004,36.282501,35.57,35.919998,34.3078,125997600,-0.014743248988548396,36.553841128555234,34.49375198390757,1.0,0.0,1.0,0.013558842185703997,0.011597233541677097,0.0,-1.0,-1.0,37.30639959999999,1.102737869858153,38.409137469858145,36.20366173014184,1.0,0.0,1.0
2017-06-30,36.112499,36.240002000000004,35.945,36.005001,34.388985,92096400,0.002366453361161147,36.48279408307328,34.51467337112415,1.0,0.0,1.0,0.012762621298786227,0.011518208372072514,0.0,-1.0,-1.0,37.3142996,1.022553065809157,38.336852665809154,36.29174653419084,1.0,0.0,1.0
2017-07-03,36.220001,36.325001,35.775002,35.875,34.26482,57111200,-0.0036106373111890466,36.40411548138749,34.53350398307801,1.0,0.0,1.0,0.011923689583228172,0.011449784051650825,0.0,-1.0,-1.0,37.320449579999995,0.9605203717466396,38.280969951746634,36.359929208253355,1.0,0.0,1.0
2017-07-05,35.922501000000004,36.197497999999996,35.68,36.022498999999996,34.405693,86278400,0.004111470383275195,36.35471544283497,34.554114160298916,1.0,0.0,1.0,0.011331742861719668,0.011377202357467708,1.0,0.0,1.0,37.32269955999999,0.8527349094860008,38.17543446948599,36.46996465051399,1.0,0.0,1.0
2017-07-06,35.755001,35.875,35.602501000000004,35.682499,34.080963,96515200,-0.009438545615616412,36.2676974029669,34.569731729009234,1.0,0.0,1.0,0.010947638588969444,0.011361373907824372,1.0,0.0,1.0,37.313699539999995,0.6776287770898742,37.99132831708987,36.63607076291012,1.0,0.0,1.0
2017-07-07,35.724998,36.1875,35.724998,36.044998,34.427189,76806800,0.010159013806740447,36.23886909069855,34.590148861353384,1.0,0.0,1.0,0.011100930300743316,0.011337689187481504,1.0,0.0,1.0,37.31619953999999,0.3876336220560281,37.70383316205602,36.92856591794396,1.0,0.0,1.0
2017-07-10,36.0275,36.487499,35.842499,36.264998999999996,34.637314,84362400,0.006103509840671872,36.24225159273875,34.613326483201554,1.0,0.0,1.0,0.010625887799695094,0.01127638134265976,1.0,0.0,1.0,37.32254955999999,0.3080420212292715,37.63059158122926,37.01450753877072,1.0,0.0,1.0
2017-07-11,36.182499,36.462502,36.095001,36.3825,34.749542,79127200,0.003240066268856312,36.26040667005733,34.63780766463041,1.0,0.0,1.0,0.009971817154349177,0.011201636196094442,1.0,0.0,1.0,37.331949599999994,0.3088599631171045,37.6408095631171,37.02308963688289,1.0,0.0,1.0
2017-07-12,36.467499,36.544998,36.205002,36.435001,34.799683,99538000,0.0014430289287432618,36.2830078077201,34.66267482494517,1.0,0.0,1.0,0.009309055968584884,0.011124064544280277,1.0,0.0,1.0,37.32774961999999,0.2958605093637612,37.623610129363755,37.03188911063623,1.0,0.0,1.0
2017-07-13,36.375,37.122501,36.360001000000004,36.942501,35.284409000000004,100797600,0.013928914122988578,36.36837882997077,34.694217825605136,1.0,0.0,1.0,0.009833546742950346,0.011152336086060649,1.0,0.0,1.0,37.329049659999995,0.3406868459465114,37.66973650594651,36.98836281405348,1.0,0.0,1.0
2017-07-14,36.9925,37.3325,36.8325,37.259997999999996,35.587654,80528400,0.008594355861288205,36.48379842928543,34.72971477292318,1.0,0.0,1.0,0.009425306347338397,0.011110124795745711,1.0,0.0,1.0,37.338949639999996,0.410483863265022,37.74943350326502,36.928465776734974,0.0,0.0,0.0
2017-07-17,37.205002,37.724998,37.142502,37.389998999999996,35.711819,95174000,0.0034890232683320033,36.60110558270516,34.766516678181105,1.0,0.0,1.0,0.008794712228016094,0.011036380199810212,1.0,0.0,1.0,37.35409962,0.4455965619562287,37.79969618195623,36.90850305804377,0.0,0.0,0.0
2017-07-18,37.299999,37.532501,37.1675,37.52,35.835987,71475200,0.003476892310160462,36.72005594741431,34.80460534936121,1.0,0.0,1.0,0.008206191677463793,0.010963046790951362,1.0,0.0,1.0,37.35969958,0.5134801648281386,37.873179744828136,36.84621941517186,0.0,0.0,0.0
2017-07-19,37.619999,37.855,37.487499,37.755001,36.060448,83692000,0.006263352878464801,36.85402900149099,34.845415212449694,1.0,0.0,1.0,0.007727375823222942,0.010902973164350951,1.0,0.0,1.0,37.34974962,0.5923981318166726,37.94214775181667,36.757351488183325,0.0,0.0,0.0
2017-07-20,37.875,37.935001,37.547501000000004,37.584998999999996,35.898067,68974800,-0.004502767726055734,36.94865265604541,34.88330667490518,1.0,0.0,1.0,0.007748350476567893,0.010848581901085076,1.0,0.0,1.0,37.33149957999999,0.6409273563512116,37.972426936351205,36.69057222364878,0.0,0.0,0.0
2017-07-21,37.497501,37.610001000000004,37.220001,37.567501,35.881351,105010400,-0.00046555808076509386,37.02876222557546,34.920429671379225,1.0,0.0,1.0,0.007307618251684166,0.010775085667999382,1.0,0.0,1.0,37.316549619999996,0.6791411970960329,37.995690817096026,36.63740842290397,0.0,0.0,0.0
2017-07-24,37.645,38.110001000000004,37.474998,38.022498999999996,36.315933,85972800,0.012111479014800475,37.15740089125664,34.96332927143035,1.0,0.0,1.0,0.007640638237233855,0.010776609628548461,1.0,0.0,1.0,37.30724961999999,0.7494115109456136,38.056661130945606,36.55783810905438,0.0,0.0,0.0
2017-07-25,37.950001,38.459998999999996,37.950001,38.185001,36.471138,75415600,0.00427383797156522,37.29042314649031,35.0078801302917,1.0,0.0,1.0,0.007134261992112022,0.010707351136177837,1.0,0.0,1.0,37.290449599999995,0.819156650882453,38.10960625088245,36.47129294911754,0.0,-1.0,-1.0
2017-07-26,38.337502,38.482498,38.264998999999996,38.365002000000004,36.643066,63124000,0.004713918954722729,37.42952677377104,35.054301219459184,1.0,0.0,1.0,0.006668055141409228,0.010640229309079569,1.0,0.0,1.0,37.27924965999999,0.86853154702935,38.14778120702934,36.41071811297064,0.0,-1.0,-1.0
2017-07-27,38.4375,38.497501,36.825001,37.639998999999996,35.950596000000004,129905200,-0.018897509766844456,37.456772284898186,35.090053172629524,1.0,0.0,1.0,0.010035362718230904,0.010831495407985729,1.0,0.0,1.0,37.25469963999999,0.8781564363548994,38.13285607635489,36.37654320364509,0.0,0.0,0.0
2017-07-28,37.4725,37.557499,37.297501000000004,37.375,35.697495,68854800,-0.007040356191295172,37.446186908680126,35.12164481919267,1.0,0.0,1.0,0.00975293025915538,0.0107990341458898,1.0,0.0,1.0,37.25094963999999,0.848699574923024,38.09964921492301,36.40225006507696,0.0,0.0,0.0
2017-07-31,37.474998,37.5825,37.032501,37.182499,35.51363,79383600,-0.005150528428093604,37.41205265743586,35.15013649136052,1.0,0.0,1.0,0.009260601719517099,0.010748560655469358,1.0,0.0,1.0,37.23189965999999,0.8150494533354224,38.04694911333541,36.41685020666457,0.0,0.0,0.0
2017-08-01,37.275002,37.555,37.102501000000004,37.512501,35.828819,141474400,0.008875196903790794,37.425055638798625,35.18279470665606,1.0,0.0,1.0,0.009279659217065962,0.010714349330681446,1.0,0.0,1.0,37.21684969999999,0.7691264169246759,37.98597611692467,36.44772328307531,0.0,0.0,0.0
2017-08-02,39.82,39.9375,39.040001000000004,39.285,37.521770000000004,279747200,0.0472508884438283,37.665824388656695,35.239501898321336,1.0,0.0,1.0,0.018456203607118988,0.0119376454304378,0.0,-1.0,-1.0,37.23259967999999,0.8568695121676339,38.08946919216763,36.37573016783236,0.0,-1.0,-1.0
2017-08-03,39.262501,39.302502000000004,38.755001,38.892502,37.146885,108389200,-0.009991039837087823,37.82461711446234,35.28999662052754,1.0,0.0,1.0,0.018147953958703132,0.011933654490339207,0.0,-1.0,-1.0,37.24144969999999,0.8343680991441453,38.07581779914413,36.40708160085585,0.0,-1.0,-1.0
2017-08-04,39.017502,39.349998,38.922501000000004,39.0975,37.342686,82239600,0.0052708874322355825,37.989391086985194,35.34262409048456,1.0,0.0,1.0,0.016935735627367957,0.011858971934177898,0.0,-1.0,-1.0,37.25669971999999,0.8371672185039295,38.09386693850392,36.419532501496064,0.0,-1.0,-1.0
2017-08-07,39.264998999999996,39.73,39.1675,39.702498999999996,37.920532,87481200,0.015474109597800378,38.21115194133791,35.40288316374075,1.0,0.0,1.0,0.016259635892008465,0.011888616874525366,0.0,-1.0,-1.0,37.28139971999999,0.8925630880846903,38.17396280808468,36.3888366319153,0.0,-1.0,-1.0
2017-08-08,39.650002,40.4575,39.567501,40.02,38.223778,144823600,0.007997002909061468,38.445306303614615,35.466694205835395,1.0,0.0,1.0,0.015188541223053775,0.011828636437287888,0.0,-1.0,-1.0,37.31374971999999,0.9558343157189988,38.26958403571899,36.35791540428099,0.0,-1.0,-1.0
2017-08-09,39.814999,40.317501,39.7775,40.264998999999996,38.457778999999995,104526000,0.006121914042978238,38.68086449813586,35.53300583247588,1.0,0.0,1.0,0.01417141613158485,0.011757200348211051,0.0,-1.0,-1.0,37.35069969999999,1.0106749722212514,38.361374672221245,36.34002472777874,0.0,-1.0,-1.0
2017-08-10,39.974998,40.0,38.657501,38.830002,37.232838,163217200,-0.03563881871697039,38.700170263743594,35.57856727744918,1.0,0.0,1.0,0.019654683516563957,0.012477348526977126,0.0,-1.0,-1.0,37.36349975999999,0.9767665822354625,38.34026634223545,36.386733177764526,0.0,-1.0,-1.0
2017-08-11,39.150002,39.642502,39.017502,39.369999,37.750617999999996,105028400,0.013906695137435143,38.786879216340054,35.630958652668156,1.0,0.0,1.0,0.01890168864990597,0.012477114582190535,0.0,-1.0,-1.0,37.38499977999999,0.9755861126310786,38.360585892631065,36.40941366736891,0.0,-1.0,-1.0
2017-08-14,39.830002,40.052502000000004,39.6875,39.962502,38.318748,88490800,0.015049606681473371,38.93906292346108,35.69081042931434,1.0,0.0,1.0,0.018172775265224584,0.01249073578357837,0.0,-1.0,-1.0,37.40699983999999,1.0075129720339138,38.414512812033905,36.399486867966075,0.0,-1.0,-1.0
2017-08-15,40.165001000000004,40.549999,40.035,40.400002,38.738255,117862000,0.010947762980406006,39.12818066397772,35.755877142460285,1.0,0.0,1.0,0.017123380657616937,0.012450722375557513,0.0,-1.0,-1.0,37.44534991999999,1.0633257396766327,38.508675659676626,36.382024180323356,0.0,-1.0,-1.0
2017-08-16,40.485001000000004,40.627499,40.037498,40.237499,38.582436,110686400,-0.004022351286022241,39.27178129770109,35.8177964586938,1.0,0.0,1.0,0.01628009676958557,0.012383776713782034,0.0,-1.0,-1.0,37.47784991999999,1.0976011045330063,38.575451024532995,36.380248815466985,0.0,-1.0,-1.0
2017-08-17,40.130001,40.177502000000004,39.459998999999996,39.465,37.841713,111762400,-0.01919848447837169,39.29679334987434,35.86818475476148,1.0,0.0,1.0,0.017169653119991118,0.012541659747353174,0.0,-1.0,-1.0,37.490299939999986,1.070503619822731,38.560803559822716,36.419796320177255,0.0,-1.0,-1.0
2017-08-18,39.465,39.875,39.18,39.375,37.755413,109712400,-0.0022805017103764147,39.3069171566796,35.91663116258199,1.0,0.0,1.0,0.016056302745409784,0.012462659115792255,0.0,-1.0,-1.0,37.50284991999999,1.0304014678121014,38.533251387812086,36.47244845218789,0.0,-1.0,-1.0
2017-08-21,39.375,39.4725,38.7775,39.302502000000004,37.685898,105474000,-0.0018412190476189139,39.30634561713447,35.963404503817415,1.0,0.0,1.0,0.01500179446395901,0.012382325362697903,0.0,-1.0,-1.0,37.54399997999999,1.0086785254928545,38.55267850549284,36.535321454507134,0.0,-1.0,-1.0
2017-08-22,39.557499,40.0,39.505001,39.945,38.301964,86418400,0.01634750886851921,39.389019067244874,36.01840476389149,1.0,0.0,1.0,0.01509163971876238,0.012420202059243471,0.0,-1.0,-1.0,37.615799979999984,1.0084718880959938,38.62427186809598,36.60732809190399,0.0,-1.0,-1.0
2017-08-23,39.767502,40.1175,39.720001,39.994999,38.349915,77596400,0.001251696082112952,39.46746282819388,36.07333339372432,1.0,0.0,1.0,0.014085116876237083,0.01233419317832819,0.0,-1.0,-1.0,37.68274997999998,1.0108510223417202,38.6936010023417,36.671898957658264,0.0,-1.0,-1.0
2017-08-24,40.107498,40.185001,39.637501,39.817501,38.17971,79275600,-0.004438004861557765,39.51277507235904,36.12504915561756,1.0,0.0,1.0,0.01333755513769893,0.012269239176052677,0.0,-1.0,-1.0,37.75329997999998,0.9502569603454822,38.703556940345464,36.803043019654496,0.0,-1.0,-1.0
2017-08-25,39.912498,40.139998999999996,39.817501,39.965,38.321135999999996,101920400,0.0037043761234538675,39.571315334505606,36.17808551968971,1.0,0.0,1.0,0.012473480328604075,0.01218685324141752,0.0,-1.0,-1.0,37.83115001999998,0.8444728492415172,38.6756228692415,36.98667717075846,0.0,-1.0,-1.0
2017-08-28,40.035,40.5,39.982498,40.3675,38.7071,103864000,0.010071312398348464,39.67438099096612,36.235946010129055,1.0,0.0,1.0,0.012007877017414882,0.012143320733406135,1.0,0.0,1.0,37.92714999999998,0.6829818230710613,38.61013182307104,37.24416817692892,0.0,-1.0,-1.0
2017-08-29,40.025002,40.779999,40.0,40.727501000000004,39.052284,118067600,0.008918090047687066,39.810706782917144,36.297976680041565,1.0,0.0,1.0,0.01141247286445479,0.012088897184588854,1.0,0.0,1.0,38.01000003999999,0.5292249010414306,38.53922494104142,37.480775138958556,0.0,-1.0,-1.0
2017-08-30,40.950001,40.9725,40.6525,40.837502,39.157761,109078400,0.0027009022723980536,39.94362484537875,36.36066713552542,1.0,0.0,1.0,0.010651683056928537,0.012005607141747476,1.0,0.0,1.0,38.10170009999999,0.5695764438559551,38.671276543855946,37.53212365614403,0.0,-1.0,-1.0
2017-08-31,40.91,41.130001,40.869999,41.0,39.313568,107140400,0.003979136627896507,40.08037201409244,36.424733194226256,1.0,0.0,1.0,0.009940550473594422,0.01192515778091599,1.0,0.0,1.0,38.192350119999986,0.5820614970115819,38.774411617011566,37.610288622988406,0.0,-1.0,-1.0
2017-09-01,41.200001,41.235001000000004,40.907501,41.012501,39.325558,66364400,0.0003049024390244792,40.201035586253525,36.48808451156506,1.0,0.0,1.0,0.00933954443062567,0.011843868955133355,1.0,0.0,1.0,38.28445011999999,0.5945678113914766,38.879017931391466,37.68988230860851,0.0,-1.0,-1.0
2017-09-05,40.9375,41.0625,40.139998999999996,40.52,38.853317,117874000,-0.01200855807354928,40.24232534994158,36.54375789815051,1.0,0.0,1.0,0.010168110129532077,0.011872530163061123,1.0,0.0,1.0,38.36345011999999,0.5989613020850214,38.96241142208501,37.764488817914966,0.0,-1.0,-1.0
2017-09-06,40.677502000000004,40.747501,40.130001,40.477501000000004,38.812557,86606800,-0.0010488400789733232,40.27276870536811,36.5980734831532,1.0,0.0,1.0,0.009516623760731662,0.011794397305902043,1.0,0.0,1.0,38.44390009999999,0.6056203096613705,39.04952040966136,37.838279790338625,0.0,-1.0,-1.0
2017-09-07,40.522498999999996,40.560001,40.09,40.314999,38.656754,87714000,-0.004014625309996411,40.278235393220044,36.649393266950845,1.0,0.0,1.0,0.009037438492964423,0.011730977742474667,1.0,0.0,1.0,38.53155009999999,0.6064675797302012,39.13801767973019,37.92508252026979,0.0,-1.0,-1.0
2017-09-08,40.215,40.287498,39.6325,39.657501,38.026302,114446000,-0.016309016899640705,40.19788167567499,36.6909247156232,1.0,0.0,1.0,0.010202241886308168,0.011834900453514024,1.0,0.0,1.0,38.59555011999999,0.540143284353439,39.13569340435343,38.05540683564655,0.0,-1.0,-1.0
2017-09-11,40.125,40.512501,39.9725,40.375,38.714279,126323200,0.01809239064256718,40.220809542988796,36.74178691818953,1.0,0.0,1.0,0.011798228724482182,0.011917144089616284,1.0,0.0,1.0,38.68465015999999,0.5109427197790133,39.195592879779,38.17370744022098,0.0,-1.0,-1.0
2017-09-12,40.6525,40.990002000000004,39.692501,40.215,38.560867,286856000,-0.003962848297213495,40.22005750092139,36.78973611123009,1.0,0.0,1.0,0.01112468531896119,0.011851784199126332,1.0,0.0,1.0,38.768850139999984,0.508196226166425,39.27704636616641,38.26065391383356,0.0,-1.0,-1.0
2017-09-13,39.967499,39.990002000000004,39.477501000000004,39.912498,38.270802,179629600,-0.007522118612458106,40.1802440967742,36.83284553169802,1.0,0.0,1.0,0.010709343698995295,0.011816084236770146,1.0,0.0,1.0,38.84960009999998,0.5098061701846536,39.359406270184635,38.33979392981533,0.0,-1.0,-1.0
2017-09-14,39.747501,39.849998,39.522498999999996,39.57,37.94239,95042800,-0.008581221851862053,40.101248342194914,36.87063025875137,1.0,0.0,1.0,0.01034115974623069,0.01179100674698043,1.0,0.0,1.0,38.92055011999999,0.527123309565433,39.44767342956542,38.393426810434555,0.0,-1.0,-1.0
